Date,roofs_top_kW,walls_east_kW,walls_north_kW,walls_south_kW,walls_west_kW,windows_east_kW,windows_north_kW,windows_south_kW,windows_west_kW,roofs_top_m2,walls_east_m2,walls_north_m2,walls_south_m2,walls_west_m2,windows_east_m2,windows_north_m2,windows_south_m2,windows_west_m2
2020-01-01 11:00:00,59.83,26.65,4.59,1.88,22.05,7.11,1.21,0.27,5.9,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 12:00:00,64.42,17.68,5.73,5.81,50.85,4.76,1.51,0.4,13.58,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 13:00:00,70.88,19.25,6.45,9.09,99.23,5.18,1.71,0.56,26.97,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 14:00:00,53.34,13.29,4.84,7.49,112.33,3.57,1.28,0.99,30.96,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 15:00:00,29.36,10.21,3.54,1.51,46.86,2.73,0.94,1.25,12.28,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 09:00:00,3.12,1.47,0.46,0.03,1.67,0.39,0.12,0.01,0.44,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 10:00:00,48.17,40.8,3.31,3.13,12.35,11.57,0.88,0.17,3.27,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 11:00:00,78.4,33.33,5.03,2.58,24.29,8.89,1.33,0.3,6.53,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 12:00:00,90.32,16.71,5.9,10.45,72.26,4.53,1.56,0.45,19.38,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 13:00:00,84.63,15.52,5.85,15.84,147.7,4.19,1.55,0.75,40.41,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 14:00:00,61.25,13.25,5.02,9.74,140.98,3.56,1.33,1.3,38.94,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 15:00:00,30.5,8.66,2.87,2.21,63.28,2.32,0.76,2.06,16.5,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 09:00:00,1.04,0.49,0.15,0.01,0.56,0.13,0.04,0.0,0.15,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 10:00:00,6.75,3.2,0.99,0.07,3.64,0.85,0.26,0.02,0.97,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 11:00:00,13.5,6.42,1.98,0.13,7.29,1.71,0.52,0.04,1.94,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 12:00:00,16.61,7.87,2.42,0.17,9.01,2.09,0.64,0.05,2.39,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 13:00:00,16.59,7.65,2.56,0.73,17.17,2.05,0.68,0.16,4.57,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 14:00:00,16.07,7.43,2.32,0.17,9.08,1.98,0.62,0.05,2.41,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 15:00:00,9.84,4.42,1.42,0.11,5.96,1.18,0.38,0.03,1.58,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 09:00:00,2.08,0.98,0.31,0.02,1.12,0.26,0.08,0.01,0.3,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 10:00:00,12.97,6.21,1.89,0.13,6.97,1.65,0.5,0.04,1.85,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 11:00:00,32.02,15.26,4.4,0.37,16.92,4.06,1.17,0.1,4.49,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 12:00:00,23.25,10.82,3.32,0.3,12.84,2.88,0.88,0.07,3.41,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 13:00:00,12.98,6.13,1.9,0.13,7.06,1.63,0.5,0.04,1.87,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 14:00:00,24.17,10.47,3.82,1.31,33.47,2.81,1.01,0.3,9.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 15:00:00,16.0,6.89,2.27,0.21,11.08,1.84,0.6,0.06,2.95,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 09:00:00,3.63,1.72,0.54,0.04,1.95,0.46,0.14,0.01,0.52,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 10:00:00,43.77,36.83,3.47,2.58,12.86,10.42,0.92,0.17,3.41,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 11:00:00,67.46,30.72,5.28,2.07,25.1,8.25,1.4,0.3,6.71,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 12:00:00,80.5,18.97,6.19,7.97,62.54,5.13,1.64,0.48,16.73,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 13:00:00,69.08,17.57,6.06,9.46,100.88,4.73,1.6,0.72,27.43,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 14:00:00,50.71,15.78,5.5,4.76,84.64,4.24,1.45,0.83,23.11,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 15:00:00,30.75,10.67,3.73,1.03,39.77,2.85,0.99,0.67,10.52,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 09:00:00,1.56,0.73,0.23,0.02,0.84,0.19,0.06,0.0,0.22,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 10:00:00,11.09,8.18,1.34,0.4,5.21,2.26,0.35,0.06,1.38,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 11:00:00,19.19,11.1,2.71,0.53,12.08,3.01,0.72,0.14,3.2,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 12:00:00,36.17,14.81,4.51,1.93,27.54,3.99,1.19,0.28,7.32,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 13:00:00,36.34,12.98,4.4,3.18,44.12,3.49,1.16,0.37,11.89,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 14:00:00,30.18,11.77,4.16,1.76,40.45,3.15,1.1,0.38,10.92,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 15:00:00,24.44,8.79,3.16,1.0,36.84,2.35,0.84,0.73,9.73,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 09:00:00,3.12,1.47,0.46,0.03,1.67,0.39,0.12,0.01,0.44,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 10:00:00,25.42,19.79,2.73,1.08,10.66,5.52,0.72,0.12,2.83,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 11:00:00,27.66,14.58,3.3,0.75,14.62,3.94,0.87,0.16,3.89,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 12:00:00,18.21,8.78,2.61,0.74,14.49,2.37,0.69,0.16,3.84,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 13:00:00,15.57,7.33,2.27,0.16,8.5,1.95,0.6,0.05,2.26,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 14:00:00,18.14,8.36,2.61,0.19,10.3,2.22,0.69,0.06,2.74,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 15:00:00,17.91,7.54,2.68,0.51,21.5,2.01,0.71,0.27,5.71,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
2020-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.16,567.82,142.22,142.9,533.92,150.94,37.81,37.99,141.93
